t,K,Z
18.297,2.00219,0.999586
18.298,2.00219,0.999586
18.299,2.00219,0.999586
18.3,2.00219,0.999586
18.301,2.00219,0.999586
18.302,2.00219,0.999586
18.303,2.00219,0.999586
18.304,2.00219,0.999586
18.305,2.00219,0.999586
18.306,2.00219,0.999586
18.307,2.00219,0.999586
18.308,2.00219,0.999586
18.309,2.00219,0.999586
18.31,2.00219,0.999586
18.311,2.00219,0.999586
18.312,2.00219,0.999586
18.313,2.00219,0.999586
18.314,2.00219,0.999586
18.315,2.00219,0.999586
18.316,2.00219,0.999586
18.317,2.00219,0.999586
18.318,2.00219,0.999586
18.319,2.00219,0.999586
18.32,2.00219,0.999586
18.321,2.00219,0.999586
18.322,2.00219,0.999586
18.323,2.00219,0.999586
18.324,2.00219,0.999586
18.325,2.00219,0.999586
18.326,2.00219,0.999586
18.327,2.00219,0.999586
18.328,2.00219,0.999586
18.329,2.00219,0.999586
18.33,2.00219,0.999586
18.331,2.00219,0.999586
18.332,2.00219,0.999586
18.333,2.00219,0.999586
18.334,2.00218,0.999586
18.335,2.00218,0.999586
18.336,2.00218,0.999586
18.337,2.00218,0.999586
18.338,2.00218,0.999586
18.339,2.00218,0.999586
18.34,2.00218,0.999586
18.341,2.00218,0.999586
18.342,2.00218,0.999586
18.343,2.00218,0.999586
18.344,2.00218,0.999586
18.345,2.00218,0.999586
18.346,2.00218,0.999586
18.347,2.00218,0.999586
18.348,2.00218,0.999586
18.349,2.00218,0.999586
18.35,2.00218,0.999586
18.351,2.00218,0.999586
18.352,2.00218,0.999586
18.353,2.00218,0.999586
18.354,2.00218,0.999586
18.355,2.00218,0.999586
18.356,2.00218,0.999586
18.357,2.00218,0.999586
18.358,2.00218,0.999586
18.359,2.00218,0.999586
18.36,2.00218,0.999586
18.361,2.00218,0.999586
18.362,2.00218,0.999586
18.363,2.00218,0.999586
18.364,2.00218,0.999586
18.365,2.00218,0.999586
18.366,2.00218,0.999586
18.367,2.00218,0.999586
18.368,2.00218,0.999586
18.369,2.00218,0.999586
18.37,2.00218,0.999586
18.371,2.00218,0.999586
18.372,2.00218,0.999586
18.373,2.00218,0.999586
18.374,2.00218,0.999586
18.375,2.00218,0.999586
18.376,2.00218,0.999586
18.377,2.00218,0.999586
18.378,2.00218,0.999586
18.379,2.00218,0.999586
18.38,2.00218,0.999586
18.381,2.00218,0.999586
18.382,2.00218,0.999586
18.383,2.00218,0.999586
18.384,2.00218,0.999586
18.385,2.00218,0.999586
18.386,2.00218,0.999586
18.387,2.00218,0.999586
18.388,2.00218,0.999586
18.389,2.00218,0.999586
18.39,2.00218,0.999586
18.391,2.00218,0.999586
18.392,2.00217,0.999586
18.393,2.00217,0.999586
18.394,2.00217,0.999586
18.395,2.00217,0.999586
18.396,2.00217,0.999586
18.397,2.00217,0.999586
18.398,2.00217,0.999586
18.399,2.00217,0.999586
18.4,2.00217,0.999586
18.401,2.00217,0.999586
18.402,2.00217,0.999586
18.403,2.00217,0.999586
18.404,2.00217,0.999586
18.405,2.00217,0.999586
18.406,2.00217,0.999586
18.407,2.00217,0.999586
18.408,2.00217,0.999586
18.409,2.00217,0.999586
18.41,2.00217,0.999586
18.411,2.00217,0.999586
18.412,2.00217,0.999586
18.413,2.00217,0.999586
18.414,2.00217,0.999586
18.415,2.00217,0.999586
18.416,2.00217,0.999586
18.417,2.00217,0.999586
18.418,2.00217,0.999586
18.419,2.00217,0.999586
18.42,2.00217,0.999586
18.421,2.00217,0.999586
18.422,2.00217,0.999586
18.423,2.00217,0.999586
18.424,2.00217,0.999586
18.425,2.00217,0.999586
18.426,2.00217,0.999586
18.427,2.00217,0.999586
18.428,2.00217,0.999586
18.429,2.00217,0.999586
18.43,2.00217,0.999586
18.431,2.00217,0.999586
18.432,2.00217,0.999586
18.433,2.00217,0.999586
18.434,2.00217,0.999586
18.435,2.00217,0.999586
18.436,2.00217,0.999586
18.437,2.00217,0.999586
18.438,2.00217,0.999586
18.439,2.00217,0.999586
18.44,2.00217,0.999586
18.441,2.00217,0.999586
18.442,2.00217,0.999586
18.443,2.00217,0.999586
18.444,2.00217,0.999585
18.445,2.00217,0.999585
18.446,2.00217,0.999585
18.447,2.00217,0.999585
18.448,2.00217,0.999585
18.449,2.00217,0.999585
18.45,2.00216,0.999585
18.451,2.00216,0.999585
18.452,2.00216,0.999585
18.453,2.00216,0.999585
18.454,2.00216,0.999585
18.455,2.00216,0.999585
18.456,2.00216,0.999585
18.457,2.00216,0.999585
18.458,2.00216,0.999585
18.459,2.00216,0.999585
18.46,2.00216,0.999585
18.461,2.00216,0.999585
18.462,2.00216,0.999585
18.463,2.00216,0.999585
18.464,2.00216,0.999585
18.465,2.00216,0.999585
18.466,2.00216,0.999585
18.467,2.00216,0.999585
18.468,2.00216,0.999585
18.469,2.00216,0.999585
18.47,2.00216,0.999585
18.471,2.00216,0.999585
18.472,2.00216,0.999585
18.473,2.00216,0.999585
18.474,2.00216,0.999585
18.475,2.00216,0.999585
18.476,2.00216,0.999585
18.477,2.00216,0.999585
18.478,2.00216,0.999585
18.479,2.00216,0.999585
18.48,2.00216,0.999585
18.481,2.00216,0.999585
18.482,2.00216,0.999585
18.483,2.00216,0.999585
18.484,2.00216,0.999585
18.485,2.00216,0.999585
18.486,2.00216,0.999585
18.487,2.00216,0.999585
18.488,2.00216,0.999585
18.489,2.00216,0.999585
18.49,2.00216,0.999585
18.491,2.00216,0.999585
18.492,2.00216,0.999585
18.493,2.00216,0.999585
18.494,2.00216,0.999585
18.495,2.00216,0.999585
18.496,2.00216,0.999585
18.497,2.00216,0.999585
18.498,2.00216,0.999585
18.499,2.00216,0.999585
18.5,2.00216,0.999585
18.501,2.00216,0.999585
18.502,2.00216,0.999585
18.503,2.00216,0.999585
18.504,2.00216,0.999585
18.505,2.00216,0.999585
18.506,2.00216,0.999585
18.507,2.00216,0.999585
18.508,2.00215,0.999585
18.509,2.00215,0.999585
18.51,2.00215,0.999585
18.511,2.00215,0.999585
18.512,2.00215,0.999585
18.513,2.00215,0.999585
18.514,2.00215,0.999585
18.515,2.00215,0.999585
18.516,2.00215,0.999585
18.517,2.00215,0.999585
18.518,2.00215,0.999585
18.519,2.00215,0.999585
18.52,2.00215,0.999585
18.521,2.00215,0.999585
18.522,2.00215,0.999585
18.523,2.00215,0.999585
18.524,2.00215,0.999585
18.525,2.00215,0.999585
18.526,2.00215,0.999585
18.527,2.00215,0.999585
18.528,2.00215,0.999585
18.529,2.00215,0.999585
18.53,2.00215,0.999585
18.531,2.00215,0.999585
18.532,2.00215,0.999585
18.533,2.00215,0.999585
18.534,2.00215,0.999585
18.535,2.00215,0.999585
18.536,2.00215,0.999585
18.537,2.00215,0.999585
18.538,2.00215,0.999585
18.539,2.00215,0.999585
18.54,2.00215,0.999585
18.541,2.00215,0.999585
18.542,2.00215,0.999584
18.543,2.00215,0.999584
18.544,2.00215,0.999584
18.545,2.00215,0.999584
18.546,2.00215,0.999584
18.547,2.00215,0.999584
18.548,2.00215,0.999584
18.549,2.00215,0.999584
18.55,2.00215,0.999584
18.551,2.00215,0.999584
18.552,2.00215,0.999584
18.553,2.00215,0.999584
18.554,2.00215,0.999584
18.555,2.00215,0.999584
18.556,2.00215,0.999584
18.557,2.00215,0.999584
18.558,2.00215,0.999584
18.559,2.00215,0.999584
18.56,2.00215,0.999584
18.561,2.00215,0.999584
18.562,2.00215,0.999584
18.563,2.00215,0.999584
18.564,2.00215,0.999584
18.565,2.00215,0.999584
18.566,2.00214,0.999584
18.567,2.00214,0.999584
18.568,2.00214,0.999584
18.569,2.00214,0.999584
18.57,2.00214,0.999584
18.571,2.00214,0.999584
18.572,2.00214,0.999584
18.573,2.00214,0.999584
18.574,2.00214,0.999584
18.575,2.00214,0.999584
18.576,2.00214,0.999584
18.577,2.00214,0.999584
18.578,2.00214,0.999584
18.579,2.00214,0.999584
18.58,2.00214,0.999584
18.581,2.00214,0.999584
18.582,2.00214,0.999584
18.583,2.00214,0.999584
18.584,2.00214,0.999584
18.585,2.00214,0.999584
18.586,2.00214,0.999584
18.587,2.00214,0.999584
18.588,2.00214,0.999584
18.589,2.00214,0.999584
18.59,2.00214,0.999584
18.591,2.00214,0.999584
18.592,2.00214,0.999584
18.593,2.00214,0.999584
18.594,2.00214,0.999584
18.595,2.00214,0.999584
18.596,2.00214,0.999584
18.597,2.00214,0.999584
18.598,2.00214,0.999584
18.599,2.00214,0.999584
18.6,2.00214,0.999584
18.601,2.00214,0.999584
18.602,2.00214,0.999584
18.603,2.00214,0.999584
18.604,2.00214,0.999583
18.605,2.00214,0.999583
18.606,2.00214,0.999583
18.607,2.00214,0.999583
18.608,2.00214,0.999583
18.609,2.00214,0.999583
18.61,2.00214,0.999583
18.611,2.00214,0.999583
18.612,2.00214,0.999583
18.613,2.00214,0.999583
18.614,2.00214,0.999583
18.615,2.00214,0.999583
18.616,2.00214,0.999583
18.617,2.00214,0.999583
18.618,2.00214,0.999583
18.619,2.00214,0.999583
18.62,2.00214,0.999583
18.621,2.00214,0.999583
18.622,2.00214,0.999583
18.623,2.00214,0.999583
18.624,2.00214,0.999583
18.625,2.00213,0.999583
18.626,2.00213,0.999583
18.627,2.00213,0.999583
18.628,2.00213,0.999583
18.629,2.00213,0.999583
18.63,2.00213,0.999583
18.631,2.00213,0.999583
18.632,2.00213,0.999583
18.633,2.00213,0.999583
18.634,2.00213,0.999583
18.635,2.00213,0.999583
18.636,2.00213,0.999583
18.637,2.00213,0.999583
18.638,2.00213,0.999583
18.639,2.00213,0.999583
18.64,2.00213,0.999583
18.641,2.00213,0.999583
18.642,2.00213,0.999583
18.643,2.00213,0.999583
18.644,2.00213,0.999583
18.645,2.00213,0.999583
18.646,2.00213,0.999583
18.647,2.00213,0.999583
18.648,2.00213,0.999583
18.649,2.00213,0.999583
18.65,2.00213,0.999583
18.651,2.00213,0.999583
18.652,2.00213,0.999583
18.653,2.00213,0.999583
18.654,2.00213,0.999582
18.655,2.00213,0.999582
18.656,2.00213,0.999582
18.657,2.00213,0.999582
18.658,2.00213,0.999582
18.659,2.00213,0.999582
18.66,2.00213,0.999582
18.661,2.00213,0.999582
18.662,2.00213,0.999582
18.663,2.00213,0.999582
18.664,2.00213,0.999582
18.665,2.00213,0.999582
18.666,2.00213,0.999582
18.667,2.00213,0.999582
18.668,2.00213,0.999582
18.669,2.00213,0.999582
18.67,2.00213,0.999582
18.671,2.00213,0.999582
18.672,2.00213,0.999582
18.673,2.00213,0.999582
18.674,2.00213,0.999582
18.675,2.00213,0.999582
18.676,2.00213,0.999582
18.677,2.00213,0.999582
18.678,2.00213,0.999582
18.679,2.00213,0.999582
18.68,2.00213,0.999582
18.681,2.00213,0.999582
18.682,2.00213,0.999582
18.683,2.00213,0.999582
18.684,2.00213,0.999582
18.685,2.00212,0.999582
18.686,2.00212,0.999582
18.687,2.00212,0.999582
18.688,2.00212,0.999582
18.689,2.00212,0.999582
18.69,2.00212,0.999582
18.691,2.00212,0.999582
18.692,2.00212,0.999582
18.693,2.00212,0.999582
18.694,2.00212,0.999582
18.695,2.00212,0.999582
18.696,2.00212,0.999582
18.697,2.00212,0.999582
18.698,2.00212,0.999581
18.699,2.00212,0.999581
18.7,2.00212,0.999581
18.701,2.00212,0.999581
18.702,2.00212,0.999581
18.703,2.00212,0.999581
18.704,2.00212,0.999581
18.705,2.00212,0.999581
18.706,2.00212,0.999581
18.707,2.00212,0.999581
18.708,2.00212,0.999581
18.709,2.00212,0.999581
18.71,2.00212,0.999581
18.711,2.00212,0.999581
18.712,2.00212,0.999581
18.713,2.00212,0.999581
18.714,2.00212,0.999581
18.715,2.00212,0.999581
18.716,2.00212,0.999581
18.717,2.00212,0.999581
18.718,2.00212,0.999581
18.719,2.00212,0.999581
18.72,2.00212,0.999581
18.721,2.00212,0.999581
18.722,2.00212,0.999581
18.723,2.00212,0.999581
18.724,2.00212,0.999581
18.725,2.00212,0.999581
18.726,2.00212,0.999581
18.727,2.00212,0.999581
18.728,2.00212,0.999581
18.729,2.00212,0.999581
18.73,2.00212,0.999581
18.731,2.00212,0.999581
18.732,2.00212,0.999581
18.733,2.00212,0.999581
18.734,2.00212,0.999581
18.735,2.00212,0.999581
18.736,2.00212,0.999581
18.737,2.00212,0.999581
18.738,2.00212,0.99958
18.739,2.00212,0.99958
18.74,2.00212,0.99958
18.741,2.00212,0.99958
18.742,2.00212,0.99958
18.743,2.00212,0.99958
18.744,2.00212,0.99958
18.745,2.00212,0.99958
18.746,2.00211,0.99958
18.747,2.00211,0.99958
18.748,2.00211,0.99958
18.749,2.00211,0.99958
18.75,2.00211,0.99958
18.751,2.00211,0.99958
18.752,2.00211,0.99958
18.753,2.00211,0.99958
18.754,2.00211,0.99958
18.755,2.00211,0.99958
18.756,2.00211,0.99958
18.757,2.00211,0.99958
18.758,2.00211,0.99958
18.759,2.00211,0.99958
18.76,2.00211,0.99958
18.761,2.00211,0.99958
18.762,2.00211,0.99958
18.763,2.00211,0.99958
18.764,2.00211,0.99958
18.765,2.00211,0.99958
18.766,2.00211,0.99958
18.767,2.00211,0.99958
18.768,2.00211,0.99958
18.769,2.00211,0.99958
18.77,2.00211,0.99958
18.771,2.00211,0.99958
18.772,2.00211,0.99958
18.773,2.00211,0.99958
18.774,2.00211,0.99958
18.775,2.00211,0.999579
18.776,2.00211,0.999579
18.777,2.00211,0.999579
18.778,2.00211,0.999579
18.779,2.00211,0.999579
18.78,2.00211,0.999579
18.781,2.00211,0.999579
18.782,2.00211,0.999579
18.783,2.00211,0.999579
18.784,2.00211,0.999579
18.785,2.00211,0.999579
18.786,2.00211,0.999579
18.787,2.00211,0.999579
18.788,2.00211,0.999579
18.789,2.00211,0.999579
18.79,2.00211,0.999579
18.791,2.00211,0.999579
18.792,2.00211,0.999579
18.793,2.00211,0.999579
18.794,2.00211,0.999579
18.795,2.00211,0.999579
18.796,2.00211,0.999579
18.797,2.00211,0.999579
18.798,2.00211,0.999579
18.799,2.00211,0.999579
18.8,2.00211,0.999579
18.801,2.00211,0.999579
18.802,2.00211,0.999579
18.803,2.00211,0.999579
18.804,2.00211,0.999579
18.805,2.00211,0.999579
18.806,2.00211,0.999579
18.807,2.00211,0.999579
18.808,2.0021,0.999579
18.809,2.0021,0.999578
18.81,2.0021,0.999578
18.811,2.0021,0.999578
18.812,2.0021,0.999578
18.813,2.0021,0.999578
18.814,2.0021,0.999578
18.815,2.0021,0.999578
18.816,2.0021,0.999578
18.817,2.0021,0.999578
18.818,2.0021,0.999578
18.819,2.0021,0.999578
18.82,2.0021,0.999578
18.821,2.0021,0.999578
18.822,2.0021,0.999578
18.823,2.0021,0.999578
18.824,2.0021,0.999578
18.825,2.0021,0.999578
18.826,2.0021,0.999578
18.827,2.0021,0.999578
18.828,2.0021,0.999578
18.829,2.0021,0.999578
18.83,2.0021,0.999578
18.831,2.0021,0.999578
18.832,2.0021,0.999578
18.833,2.0021,0.999578
18.834,2.0021,0.999578
18.835,2.0021,0.999578
18.836,2.0021,0.999578
18.837,2.0021,0.999578
18.838,2.0021,0.999578
18.839,2.0021,0.999578
18.84,2.0021,0.999578
18.841,2.0021,0.999578
18.842,2.0021,0.999577
18.843,2.0021,0.999577
18.844,2.0021,0.999577
18.845,2.0021,0.999577
18.846,2.0021,0.999577
18.847,2.0021,0.999577
18.848,2.0021,0.999577
18.849,2.0021,0.999577
18.85,2.0021,0.999577
18.851,2.0021,0.999577
18.852,2.0021,0.999577
18.853,2.0021,0.999577
18.854,2.0021,0.999577
18.855,2.0021,0.999577
18.856,2.0021,0.999577
18.857,2.0021,0.999577
18.858,2.0021,0.999577
18.859,2.0021,0.999577
18.86,2.0021,0.999577
18.861,2.0021,0.999577
18.862,2.0021,0.999577
18.863,2.0021,0.999577
18.864,2.0021,0.999577
18.865,2.0021,0.999577
18.866,2.0021,0.999577
18.867,2.0021,0.999577
18.868,2.0021,0.999577
18.869,2.0021,0.999577
18.87,2.0021,0.999577
18.871,2.0021,0.999577
18.872,2.00209,0.999577
18.873,2.00209,0.999576
18.874,2.00209,0.999576
18.875,2.00209,0.999576
18.876,2.00209,0.999576
18.877,2.00209,0.999576
18.878,2.00209,0.999576
18.879,2.00209,0.999576
18.88,2.00209,0.999576
18.881,2.00209,0.999576
18.882,2.00209,0.999576
18.883,2.00209,0.999576
18.884,2.00209,0.999576
18.885,2.00209,0.999576
18.886,2.00209,0.999576
18.887,2.00209,0.999576
18.888,2.00209,0.999576
18.889,2.00209,0.999576
18.89,2.00209,0.999576
18.891,2.00209,0.999576
18.892,2.00209,0.999576
18.893,2.00209,0.999576
18.894,2.00209,0.999576
18.895,2.00209,0.999576
18.896,2.00209,0.999576
18.897,2.00209,0.999576
18.898,2.00209,0.999576
18.899,2.00209,0.999576
18.9,2.00209,0.999576
18.901,2.00209,0.999576
18.902,2.00209,0.999576
18.903,2.00209,0.999575
18.904,2.00209,0.999575
18.905,2.00209,0.999575
18.906,2.00209,0.999575
18.907,2.00209,0.999575
18.908,2.00209,0.999575
18.909,2.00209,0.999575
18.91,2.00209,0.999575
18.911,2.00209,0.999575
18.912,2.00209,0.999575
18.913,2.00209,0.999575
18.914,2.00209,0.999575
18.915,2.00209,0.999575
18.916,2.00209,0.999575
18.917,2.00209,0.999575
18.918,2.00209,0.999575
18.919,2.00209,0.999575
18.92,2.00209,0.999575
18.921,2.00209,0.999575
18.922,2.00209,0.999575
18.923,2.00209,0.999575
18.924,2.00209,0.999575
18.925,2.00209,0.999575
18.926,2.00209,0.999575
18.927,2.00209,0.999575
18.928,2.00209,0.999575
18.929,2.00209,0.999575
18.93,2.00209,0.999575
18.931,2.00209,0.999574
18.932,2.00209,0.999574
18.933,2.00209,0.999574
18.934,2.00209,0.999574
18.935,2.00209,0.999574
18.936,2.00209,0.999574
18.937,2.00209,0.999574
18.938,2.00208,0.999574
18.939,2.00208,0.999574
18.94,2.00208,0.999574
18.941,2.00208,0.999574
18.942,2.00208,0.999574
18.943,2.00208,0.999574
18.944,2.00208,0.999574
18.945,2.00208,0.999574
18.946,2.00208,0.999574
18.947,2.00208,0.999574
18.948,2.00208,0.999574
18.949,2.00208,0.999574
18.95,2.00208,0.999574
18.951,2.00208,0.999574
18.952,2.00208,0.999574
18.953,2.00208,0.999574
18.954,2.00208,0.999574
18.955,2.00208,0.999574
18.956,2.00208,0.999574
18.957,2.00208,0.999574
18.958,2.00208,0.999574
18.959,2.00208,0.999573
18.96,2.00208,0.999573
18.961,2.00208,0.999573
18.962,2.00208,0.999573
18.963,2.00208,0.999573
18.964,2.00208,0.999573
18.965,2.00208,0.999573
18.966,2.00208,0.999573
18.967,2.00208,0.999573
18.968,2.00208,0.999573
18.969,2.00208,0.999573
18.97,2.00208,0.999573
18.971,2.00208,0.999573
18.972,2.00208,0.999573
18.973,2.00208,0.999573
18.974,2.00208,0.999573
18.975,2.00208,0.999573
18.976,2.00208,0.999573
18.977,2.00208,0.999573
18.978,2.00208,0.999573
18.979,2.00208,0.999573
18.98,2.00208,0.999573
18.981,2.00208,0.999573
18.982,2.00208,0.999573
18.983,2.00208,0.999573
18.984,2.00208,0.999573
18.985,2.00208,0.999573
18.986,2.00208,0.999572
18.987,2.00208,0.999572
18.988,2.00208,0.999572
18.989,2.00208,0.999572
18.99,2.00208,0.999572
18.991,2.00208,0.999572
18.992,2.00208,0.999572
18.993,2.00208,0.999572
18.994,2.00208,0.999572
18.995,2.00208,0.999572
18.996,2.00208,0.999572
18.997,2.00208,0.999572
18.998,2.00208,0.999572
18.999,2.00208,0.999572
19,2.00208,0.999572
19.001,2.00208,0.999572
19.002,2.00208,0.999572
19.003,2.00208,0.999572
19.004,2.00208,0.999572
19.005,2.00207,0.999572
19.006,2.00207,0.999572
19.007,2.00207,0.999572
19.008,2.00207,0.999572
19.009,2.00207,0.999572
19.01,2.00207,0.999572
19.011,2.00207,0.999572
19.012,2.00207,0.999572
19.013,2.00207,0.999571
19.014,2.00207,0.999571
19.015,2.00207,0.999571
19.016,2.00207,0.999571
19.017,2.00207,0.999571
19.018,2.00207,0.999571
19.019,2.00207,0.999571
19.02,2.00207,0.999571
19.021,2.00207,0.999571
19.022,2.00207,0.999571
19.023,2.00207,0.999571
19.024,2.00207,0.999571
19.025,2.00207,0.999571
19.026,2.00207,0.999571
19.027,2.00207,0.999571
19.028,2.00207,0.999571
19.029,2.00207,0.999571
19.03,2.00207,0.999571
19.031,2.00207,0.999571
19.032,2.00207,0.999571
19.033,2.00207,0.999571
19.034,2.00207,0.999571
19.035,2.00207,0.999571
19.036,2.00207,0.999571
19.037,2.00207,0.999571
19.038,2.00207,0.99957
19.039,2.00207,0.99957
19.04,2.00207,0.99957
19.041,2.00207,0.99957
19.042,2.00207,0.99957
19.043,2.00207,0.99957
19.044,2.00207,0.99957
19.045,2.00207,0.99957
19.046,2.00207,0.99957
19.047,2.00207,0.99957
19.048,2.00207,0.99957
19.049,2.00207,0.99957
19.05,2.00207,0.99957
19.051,2.00207,0.99957
19.052,2.00207,0.99957
19.053,2.00207,0.99957
19.054,2.00207,0.99957
19.055,2.00207,0.99957
19.056,2.00207,0.99957
19.057,2.00207,0.99957
19.058,2.00207,0.99957
19.059,2.00207,0.99957
19.06,2.00207,0.99957
19.061,2.00207,0.99957
19.062,2.00207,0.99957
19.063,2.00207,0.99957
19.064,2.00207,0.999569
19.065,2.00207,0.999569
19.066,2.00207,0.999569
19.067,2.00207,0.999569
19.068,2.00207,0.999569
19.069,2.00207,0.999569
19.07,2.00207,0.999569
19.071,2.00207,0.999569
19.072,2.00207,0.999569
19.073,2.00207,0.999569
19.074,2.00207,0.999569
19.075,2.00206,0.999569
19.076,2.00206,0.999569
19.077,2.00206,0.999569
19.078,2.00206,0.999569
19.079,2.00206,0.999569
19.08,2.00206,0.999569
19.081,2.00206,0.999569
19.082,2.00206,0.999569
19.083,2.00206,0.999569
19.084,2.00206,0.999569
19.085,2.00206,0.999569
19.086,2.00206,0.999569
19.087,2.00206,0.999569
19.088,2.00206,0.999568
19.089,2.00206,0.999568
19.09,2.00206,0.999568
19.091,2.00206,0.999568
19.092,2.00206,0.999568
19.093,2.00206,0.999568
19.094,2.00206,0.999568
19.095,2.00206,0.999568
19.096,2.00206,0.999568
19.097,2.00206,0.999568
19.098,2.00206,0.999568
19.099,2.00206,0.999568
19.1,2.00206,0.999568
19.101,2.00206,0.999568
19.102,2.00206,0.999568
19.103,2.00206,0.999568
19.104,2.00206,0.999568
19.105,2.00206,0.999568
19.106,2.00206,0.999568
19.107,2.00206,0.999568
19.108,2.00206,0.999568
19.109,2.00206,0.999568
19.11,2.00206,0.999568
19.111,2.00206,0.999568
19.112,2.00206,0.999568
19.113,2.00206,0.999567
19.114,2.00206,0.999567
19.115,2.00206,0.999567
19.116,2.00206,0.999567
19.117,2.00206,0.999567
19.118,2.00206,0.999567
19.119,2.00206,0.999567
19.12,2.00206,0.999567
19.121,2.00206,0.999567
19.122,2.00206,0.999567
19.123,2.00206,0.999567
19.124,2.00206,0.999567
19.125,2.00206,0.999567
19.126,2.00206,0.999567
19.127,2.00206,0.999567
19.128,2.00206,0.999567
19.129,2.00206,0.999567
19.13,2.00206,0.999567
19.131,2.00206,0.999567
19.132,2.00206,0.999567
19.133,2.00206,0.999567
19.134,2.00206,0.999567
19.135,2.00206,0.999567
19.136,2.00206,0.999567
19.137,2.00206,0.999566
19.138,2.00206,0.999566
19.139,2.00206,0.999566
19.14,2.00206,0.999566
19.141,2.00206,0.999566
19.142,2.00206,0.999566
19.143,2.00206,0.999566
19.144,2.00206,0.999566
19.145,2.00206,0.999566
19.146,2.00206,0.999566
19.147,2.00206,0.999566
19.148,2.00205,0.999566
19.149,2.00205,0.999566
19.15,2.00205,0.999566
19.151,2.00205,0.999566
19.152,2.00205,0.999566
19.153,2.00205,0.999566
19.154,2.00205,0.999566
19.155,2.00205,0.999566
19.156,2.00205,0.999566
19.157,2.00205,0.999566
19.158,2.00205,0.999566
19.159,2.00205,0.999566
19.16,2.00205,0.999565
19.161,2.00205,0.999565
19.162,2.00205,0.999565
19.163,2.00205,0.999565
19.164,2.00205,0.999565
19.165,2.00205,0.999565
19.166,2.00205,0.999565
19.167,2.00205,0.999565
19.168,2.00205,0.999565
19.169,2.00205,0.999565
19.17,2.00205,0.999565
19.171,2.00205,0.999565
19.172,2.00205,0.999565
19.173,2.00205,0.999565
19.174,2.00205,0.999565
19.175,2.00205,0.999565
19.176,2.00205,0.999565
19.177,2.00205,0.999565
19.178,2.00205,0.999565
19.179,2.00205,0.999565
19.18,2.00205,0.999565
19.181,2.00205,0.999565
19.182,2.00205,0.999565
19.183,2.00205,0.999565
19.184,2.00205,0.999564
19.185,2.00205,0.999564
19.186,2.00205,0.999564
19.187,2.00205,0.999564
19.188,2.00205,0.999564
19.189,2.00205,0.999564
19.19,2.00205,0.999564
19.191,2.00205,0.999564
19.192,2.00205,0.999564
19.193,2.00205,0.999564
19.194,2.00205,0.999564
19.195,2.00205,0.999564
19.196,2.00205,0.999564
19.197,2.00205,0.999564
